100	2.23699092865	0.738172247764
200	0.000460704293801	0.842242834135
300	0.000296135985991	0.848783831496
400	0.000203980816877	0.871817947457
500	0.000147391096107	0.822437464222
600	0.000114390124509	0.857870883267
700	9.15168348001e-05	0.835533987727
800	7.22106269677e-05	0.857531810183
900	5.80132946197e-05	0.858579768689
1000	4.90293459734e-05	0.839645803813
1100	4.26682745456e-05	0.842449484702
1200	3.65170126315e-05	0.843938747816
1300	3.08822127408e-05	0.844230092834
1400	2.7707154004e-05	0.842562507092
1500	2.34204235312e-05	0.851460651156
1600	2.13922576222e-05	0.842834931383
1700	1.82523945114e-05	0.861768953499
1800	1.75039695023e-05	0.858354835524
1900	1.49296965901e-05	0.860908711899
2000	1.3777184904e-05	0.829659361529
2100	1.24108864838e-05	0.844774237279
2200	1.15612292575e-05	0.874039014966
2300	1.05345807242e-05	0.849622074497
2400	9.75702096184e-06	0.826052240482
2500	8.33684134705e-06	0.829389306769
2600	7.73632109485e-06	0.871608056757
2700	7.10969379725e-06	0.84476799563
2800	6.54304494674e-06	0.883429793912
2900	6.13767315372e-06	0.861547449212
3000	5.63540743315e-06	0.858072564749
3100	5.15001920576e-06	0.837468616211
3200	4.98369627167e-06	0.871116931851
3300	4.43100361736e-06	0.866821543031
3400	4.16665898229e-06	0.841861370395
3500	3.7419306409e-06	0.82780606849
3600	3.39605389854e-06	0.844992599213
3700	3.16059504257e-06	0.868109586259
3800	2.68304029305e-06	0.840901636734
3900	2.48582068707e-06	0.838820003782
4000	2.38563052335e-06	0.832013253719
4100	2.22244625547e-06	0.875833426738
4200	2.08918754652e-06	0.858743039251
4300	1.68954750279e-06	0.87084909372
4400	1.53805126502e-06	0.851379880571
4500	1.37009294576e-06	0.840845485552
4600	1.31643571422e-06	0.833556106539
4700	1.04226023723e-06	0.844367405761
4800	1.12146449283e-06	0.826528865154
4900	8.66072298322e-07	0.858932968234
5000	8.0095537669e-07	0.856318768911
5100	6.59498539335e-07	0.842896248938
5200	6.68716893415e-07	0.860601927061
5300	5.5617789485e-07	0.837214172822
5400	4.42059985062e-07	0.854836076677
5500	4.02289686008e-07	0.852149439075
5600	4.17138494413e-07	0.853883704316
5700	3.35414227948e-07	0.85180275541
5800	2.73923461691e-07	0.862200880216
5900	2.77807117754e-07	0.851597916527
6000	2.38377197093e-07	0.863171232183
6100	2.0526962885e-07	0.840734639277
6200	2.02963249762e-07	0.872403571088
6300	1.75482000486e-07	0.846643045793
6400	1.49160200635e-07	0.853266739613
6500	1.30368320583e-07	0.845670750748
6600	1.33878799602e-07	0.87639033423
6700	8.76885977164e-08	0.856619525988
6800	1.29362661028e-07	0.865427243154
6900	8.95292586733e-08	0.833625211311
7000	1.05738024558e-07	0.865529869594
7100	8.58197140019e-08	0.842662793485
7200	8.20080359176e-08	0.842369929471
7300	6.64124115701e-08	0.84220625891
7400	6.59607977127e-08	0.859661882853
7500	4.64376910259e-08	0.840212351565
7600	7.00165543321e-08	0.858289837484
7700	6.38109654005e-08	0.85532516687
7800	5.34281667797e-08	0.84212101089
7900	4.93203771157e-08	0.853475919738
8000	4.05364346534e-08	0.83972490302
8100	4.45474377386e-08	0.867769588733
8200	3.53073694725e-08	0.852748662333
8300	3.61899736845e-08	0.870859078259
8400	4.30388276129e-08	0.858436113126
8500	2.76016223211e-08	0.842100701107
8600	2.96990858573e-08	0.867722705181
8700	2.3372811242e-08	0.82460957581
8800	2.64960728913e-08	0.841973847386
8900	2.64369255376e-08	0.8711330051
9000	1.90737949879e-08	0.844404990146
9100	1.88350188779e-08	0.854780998299
9200	2.4848045399e-08	0.855939486597
9300	1.29875346033e-08	0.831650496752
9400	1.37623974439e-08	0.843863257751
9500	1.86873165831e-08	0.879040340804
9600	1.14575176013e-08	0.8613736253
9700	1.43924685503e-08	0.838397705188
9800	1.20531922221e-08	0.832313152802
9900	1.31639525947e-08	0.854371578291
10000	1.4695838324e-08	0.851663310758
10100	8.87634676872e-09	0.841341932114
10200	1.02219459563e-08	0.85658682276
10300	9.21266440912e-09	0.826194812839
10400	9.49715772691e-09	0.836627789526
10500	9.03166075261e-09	0.854474927893
10600	9.38402155981e-09	0.841749254626
10700	6.62031185428e-09	0.84905675993
10800	7.93648347042e-09	0.838649347918
10900	7.59986829024e-09	0.859487235702
11000	8.19801382335e-09	0.828761488563
11100	4.9129287305e-09	0.850307909818
11200	5.96629812222e-09	0.838779808455
11300	3.56832940973e-09	0.844367080861
11400	6.43373176956e-09	0.87155920147
11500	4.84869033812e-09	0.849906706618
11600	4.32375868442e-09	0.837558046921
11700	4.70352645721e-09	0.848220488825
11800	3.59064844524e-09	0.829384021474
11900	2.40243802629e-09	0.847227534344
12000	4.45303260932e-09	0.839186383488
12100	1.39297851032e-09	0.823301631208
12200	2.78651013375e-09	0.842845660346
12300	3.36180239202e-09	0.850971086219
12400	1.84490545063e-09	0.837395070264
12500	1.65136160302e-09	0.865475935016
12600	1.45214651415e-09	0.838510522315
12700	2.23230878227e-09	0.85359401755
12800	1.34376587635e-09	0.838662871181
12900	1.73602487941e-09	0.847044485142
13000	7.37805538886e-10	0.844192564396
13100	1.55652002398e-09	0.865062548254
13200	7.58750229313e-10	0.837431650405
13300	8.00013555402e-10	0.851926622713
13400	1.77786807498e-09	0.846753597189
13500	5.82376924463e-10	0.855328487003
13600	4.22741425199e-10	0.841199544527
13700	7.38653249677e-10	0.848479269592
